Frame,Time Stamp,FPS Location (ms),SkelId,Joint Type,Confidence,X,Y, Original Position X, Original Position Y, Original Position Z
6323,17:46:57,186,31,KneeRight,Tracked,408,374,0.4208739,-0.6420345,2.727541
6323,17:46:57,186,31,AnkleRight,Tracked,405,453,0.4007585,-1.000909,2.684817
6323,17:46:57,186,31,FootRight,Tracked,398,462,0.3576444,-1.023075,2.628986
6324,17:46:57,218,31,HipCenter,Tracked,391,279,0.3471035,-0.1905644,2.811303
6324,17:46:57,218,31,Spine,Tracked,395,267,0.3727667,-0.1364054,2.844369
6324,17:46:57,218,31,ShoulderCenter,Tracked,398,204,0.3939635,0.1828595,2.901948
6324,17:46:57,218,31,Head,Tracked,398,172,0.3974698,0.3436362,2.893515
6324,17:46:57,218,31,ShoulderLeft,Tracked,370,226,0.260775,0.07068582,2.965446
6324,17:46:57,218,31,ElbowLeft,Tracked,356,267,0.1880408,-0.1396518,2.956433
6324,17:46:57,218,31,WristLeft,Inferred,367,284,0.2273641,-0.21306,2.746919
6324,17:46:57,218,31,HandLeft,Inferred,373,280,0.2496507,-0.1867685,2.686869
6324,17:46:57,218,31,ShoulderRight,Tracked,420,227,0.4857431,0.06556249,2.774452
6324,17:46:57,218,31,ElbowRight,Tracked,432,267,0.5316696,-0.1256336,2.701644
6324,17:46:57,218,31,WristRight,Tracked,384,276,0.2964628,-0.1656936,2.652534
6324,17:46:57,218,31,HandRight,Tracked,371,277,0.2373095,-0.1732502,2.641281
6324,17:46:57,218,31,HipLeft,Tracked,378,292,0.290376,-0.2603544,2.835904
6324,17:46:57,218,31,KneeLeft,Tracked,364,385,0.2136165,-0.7097794,2.793809
6324,17:46:57,218,31,AnkleLeft,Tracked,350,451,0.1486259,-1.032474,2.8003
6324,17:46:57,218,31,FootLeft,Tracked,342,459,0.1048302,-1.054709,2.745026
6324,17:46:57,218,31,HipRight,Tracked,401,291,0.3884312,-0.2481391,2.753166
6324,17:46:57,218,31,KneeRight,Tracked,409,375,0.4235964,-0.6434081,2.727967
6324,17:46:57,218,31,AnkleRight,Tracked,405,453,0.4007626,-1.000959,2.685019
6324,17:46:57,218,31,FootRight,Tracked,398,462,0.3569669,-1.023194,2.629745
6325,17:46:57,253,31,HipCenter,Tracked,391,279,0.3489732,-0.1916501,2.813677
6325,17:46:57,253,31,Spine,Tracked,395,268,0.3754224,-0.1378255,2.84764
6325,17:46:57,253,31,ShoulderCenter,Tracked,397,204,0.3936867,0.1813225,2.903122
6325,17:46:57,254,31,Head,Tracked,399,172,0.397502,0.3425053,2.892196
6325,17:46:57,254,31,ShoulderLeft,Tracked,371,226,0.2626583,0.07138041,2.965947
6325,17:46:57,254,31,ElbowLeft,Tracked,356,267,0.188451,-0.1400388,2.963121
6325,17:46:57,254,31,WristLeft,Inferred,368,284,0.2301535,-0.2106444,2.754803
6325,17:46:57,254,31,HandLeft,Inferred,374,279,0.2527028,-0.1842326,2.695851
6325,17:46:57,254,31,ShoulderRight,Tracked,420,227,0.4853888,0.06069203,2.770602
6325,17:46:57,254,31,ElbowRight,Tracked,433,267,0.5321879,-0.1259058,2.700317
6325,17:46:57,254,31,WristRight,Tracked,386,267,0.3051687,-0.1241944,2.639857
6325,17:46:57,254,31,HandRight,Tracked,374,269,0.2469945,-0.1334806,2.625298
6325,17:46:57,254,31,HipLeft,Tracked,379,293,0.294709,-0.2626635,2.84024
6325,17:46:57,254,31,KneeLeft,Tracked,364,385,0.2151424,-0.7069809,2.790806
6325,17:46:57,254,31,AnkleLeft,Tracked,350,451,0.1492785,-1.032614,2.799312
6325,17:46:57,254,31,FootLeft,Tracked,342,460,0.1049276,-1.054949,2.744519
6325,17:46:57,254,31,HipRight,Tracked,401,292,0.3893427,-0.2497495,2.75408
6325,17:46:57,254,31,KneeRight,Tracked,409,374,0.4270154,-0.6406434,2.728099
6325,17:46:57,254,31,AnkleRight,Tracked,405,453,0.4007962,-1.001063,2.685153
6325,17:46:57,254,31,FootRight,Tracked,397,462,0.3564453,-1.023398,2.63036
6326,17:46:57,297,31,HipCenter,Tracked,391,279,0.3502636,-0.1917968,2.816378
6326,17:46:57,297,31,Spine,Tracked,396,268,0.3780184,-0.1383023,2.850506
6326,17:46:57,297,31,ShoulderCenter,Tracked,397,204,0.3936292,0.1805398,2.903584
6326,17:46:57,297,31,Head,Tracked,400,172,0.4038641,0.3438947,2.899242
6326,17:46:57,297,31,ShoulderLeft,Tracked,371,226,0.2659664,0.07380451,2.975762
6326,17:46:57,297,31,ElbowLeft,Tracked,357,267,0.1910234,-0.1392493,2.965428
6326,17:46:57,297,31,WristLeft,Inferred,369,283,0.2344536,-0.2082987,2.757516
6326,17:46:57,297,31,HandLeft,Inferred,374,279,0.2569853,-0.1819481,2.698658
6326,17:46:57,297,31,ShoulderRight,Tracked,420,228,0.4853717,0.05883846,2.770603
6326,17:46:57,297,31,ElbowRight,Tracked,432,267,0.5269861,-0.1287479,2.694896
6326,17:46:57,297,31,WristRight,Tracked,386,265,0.3061693,-0.1174179,2.640208
6326,17:46:57,297,31,HandRight,Tracked,374,264,0.246874,-0.1101681,2.629553
6326,17:46:57,297,31,HipLeft,Tracked,380,293,0.2963271,-0.2626605,2.842407
6326,17:46:57,297,31,KneeLeft,Tracked,364,385,0.2159747,-0.7072455,2.787422
6326,17:46:57,297,31,AnkleLeft,Tracked,351,451,0.1518608,-1.032929,2.799241
6326,17:46:57,297,31,FootLeft,Tracked,342,460,0.1060863,-1.055443,2.745703
6326,17:46:57,297,31,HipRight,Tracked,401,292,0.3903508,-0.2500827,2.757475
6326,17:46:57,297,31,KneeRight,Tracked,410,375,0.4289978,-0.6426599,2.728527
6326,17:46:57,297,31,AnkleRight,Tracked,405,453,0.4008285,-1.001198,2.685489
6326,17:46:57,297,31,FootRight,Tracked,397,462,0.355054,-1.023712,2.631952
6327,17:46:57,319,31,HipCenter,Tracked,391,278,0.3512335,-0.186633,2.82068
6327,17:46:57,319,31,Spine,Tracked,396,267,0.3793646,-0.13439,2.852398
6327,17:46:57,319,31,ShoulderCenter,Tracked,398,204,0.3946145,0.1807819,2.898976
6327,17:46:57,319,31,Head,Tracked,399,172,0.400283,0.3442681,2.899425
6327,17:46:57,319,31,ShoulderLeft,Tracked,371,226,0.2676774,0.07197452,2.981342
6327,17:46:57,319,31,ElbowLeft,Tracked,358,267,0.201192,-0.1426703,2.993199
6327,17:46:57,319,31,WristLeft,Inferred,370,283,0.2455816,-0.2097782,2.784146
6327,17:46:57,319,31,HandLeft,Inferred,376,278,0.2681261,-0.18353,2.725536
6327,17:46:57,319,31,ShoulderRight,Tracked,420,228,0.4852012,0.05943493,2.770535
6327,17:46:57,319,31,ElbowRight,Tracked,432,267,0.5252814,-0.1270432,2.6897
6327,17:46:57,319,31,WristRight,Tracked,395,251,0.344183,-0.04933821,2.638515
6327,17:46:57,319,31,HandRight,Tracked,383,250,0.2901029,-0.04513518,2.611323
6327,17:46:57,319,31,HipLeft,Tracked,380,292,0.2974696,-0.2583798,2.851951
6327,17:46:57,320,31,KneeLeft,Tracked,365,384,0.2181633,-0.7024744,2.782266
6327,17:46:57,320,31,AnkleLeft,Tracked,352,451,0.1550334,-1.03471,2.795159
6327,17:46:57,320,31,FootLeft,Tracked,343,460,0.1082426,-1.057481,2.742616
6327,17:46:57,320,31,HipRight,Tracked,401,291,0.390249,-0.248321,2.759008
6327,17:46:57,320,31,KneeRight,Tracked,410,375,0.4297242,-0.6436378,2.728517
6327,17:46:57,320,31,AnkleRight,Tracked,405,453,0.4007569,-1.001184,2.685583
6327,17:46:57,320,31,FootRight,Tracked,397,462,0.3539661,-1.023955,2.63304
6328,17:46:57,353,31,HipCenter,Tracked,391,278,0.3514795,-0.1862492,2.822459
6328,17:46:57,353,31,Spine,Tracked,396,267,0.3801418,-0.1335591,2.853603
6328,17:46:57,353,31,ShoulderCenter,Tracked,398,204,0.3942786,0.1811667,2.899141
6328,17:46:57,353,31,Head,Tracked,399,172,0.4000491,0.344355,2.899853
6328,17:46:57,353,31,ShoulderLeft,Tracked,372,226,0.2711731,0.07294752,2.986368
6328,17:46:57,353,31,ElbowLeft,Tracked,359,267,0.208425,-0.1452025,3.019264
6328,17:46:57,353,31,WristLeft,Inferred,371,283,0.2532368,-0.211923,2.810528
6328,17:46:57,353,31,HandLeft,Inferred,377,279,0.2757235,-0.1856879,2.751813
6328,17:46:57,353,31,ShoulderRight,Tracked,420,228,0.4832448,0.05707856,2.768192
6328,17:46:57,353,31,ElbowRight,Tracked,430,267,0.5171938,-0.1283794,2.684664
6328,17:46:57,353,31,WristRight,Tracked,395,249,0.344987,-0.0404385,2.633767
6328,17:46:57,353,31,HandRight,Tracked,384,244,0.2929189,-0.02041532,2.607673
6328,17:46:57,353,31,HipLeft,Tracked,380,292,0.2982957,-0.2582627,2.855441
6328,17:46:57,353,31,KneeLeft,Tracked,365,385,0.2194749,-0.7047787,2.781223
6328,17:46:57,353,31,AnkleLeft,Tracked,354,453,0.1649505,-1.041967,2.795033
6328,17:46:57,353,31,FootLeft,Tracked,344,462,0.116846,-1.064907,2.743765
6328,17:46:57,353,31,HipRight,Tracked,401,291,0.3902329,-0.2482841,2.759561
6328,17:46:57,353,31,KneeRight,Tracked,410,375,0.4312918,-0.6432505,2.728337
6328,17:46:57,353,31,AnkleRight,Tracked,405,453,0.4006808,-1.001345,2.685748
6328,17:46:57,353,31,FootRight,Tracked,396,462,0.3525763,-1.024285,2.63448
6329,17:46:57,386,31,HipCenter,Tracked,391,277,0.3521047,-0.1850097,2.824252
6329,17:46:57,386,31,Spine,Tracked,396,266,0.3813481,-0.1321654,2.854714
6329,17:46:57,386,31,ShoulderCenter,Tracked,397,204,0.3927399,0.1809994,2.900806
6329,17:46:57,386,31,Head,Tracked,399,172,0.4003057,0.3443674,2.900335
6329,17:46:57,386,31,ShoulderLeft,Tracked,372,226,0.2730474,0.07470888,2.994946
6329,17:46:57,386,31,ElbowLeft,Inferred,362,266,0.2213727,-0.1376569,3.004049
6329,17:46:57,386,31,WristLeft,Tracked,367,263,0.2275982,-0.1140621,2.776247
6329,17:46:57,386,31,HandLeft,Inferred,373,258,0.2500865,-0.08783767,2.71757
6329,17:46:57,386,31,ShoulderRight,Tracked,420,228,0.4815525,0.05805406,2.762457
6329,17:46:57,386,31,ElbowRight,Tracked,430,267,0.5166093,-0.1286936,2.684236
6329,17:46:57,386,31,WristRight,Tracked,394,238,0.3374645,0.01029448,2.606514
6329,17:46:57,386,31,HandRight,Tracked,384,231,0.2903212,0.03997925,2.582481
6329,17:46:57,386,31,HipLeft,Tracked,380,292,0.2996187,-0.2584106,2.859771
6329,17:46:57,386,31,KneeLeft,Tracked,365,385,0.2203744,-0.7042108,2.780302
6329,17:46:57,386,31,AnkleLeft,Tracked,357,454,0.1818032,-1.048148,2.795753
6329,17:46:57,386,31,FootLeft,Tracked,349,468,0.1395042,-1.111246,2.78456
6329,17:46:57,386,31,HipRight,Tracked,401,291,0.3904663,-0.2482965,2.759257
6329,17:46:57,386,31,KneeRight,Tracked,410,375,0.4316192,-0.6442268,2.728218
6329,17:46:57,386,31,AnkleRight,Tracked,405,453,0.4007105,-1.001426,2.685924
6329,17:46:57,386,31,FootRight,Tracked,396,462,0.3507379,-1.024591,2.636579
6330,17:46:57,419,31,HipCenter,Tracked,392,279,0.3537221,-0.192713,2.8244
6330,17:46:57,419,31,Spine,Tracked,397,267,0.3827159,-0.136922,2.855279
6330,17:46:57,419,31,ShoulderCenter,Tracked,397,204,0.3926829,0.1811205,2.902278
6330,17:46:57,419,31,Head,Tracked,399,172,0.4004838,0.3442037,2.900432
6330,17:46:57,419,31,ShoulderLeft,Tracked,373,226,0.2779975,0.07371105,2.992786
6330,17:46:57,419,31,ElbowLeft,Inferred,365,265,0.2338431,-0.1317068,2.986866
6330,17:46:57,419,31,WristLeft,Inferred,368,263,0.2328393,-0.1118803,2.768413
6330,17:46:57,419,31,HandLeft,Inferred,374,258,0.2553276,-0.08565596,2.709736
6330,17:46:57,419,31,ShoulderRight,Tracked,420,228,0.4814996,0.05758534,2.761534
6330,17:46:57,419,31,ElbowRight,Tracked,430,268,0.5164848,-0.1301593,2.685333
6330,17:46:57,419,31,WristRight,Tracked,395,234,0.3391047,0.02765241,2.585117
6330,17:46:57,419,31,HandRight,Tracked,388,230,0.3054267,0.0429432,2.576782
6330,17:46:57,419,31,HipLeft,Tracked,380,293,0.3010949,-0.2654998,2.862079
6330,17:46:57,419,31,KneeLeft,Tracked,366,384,0.2233382,-0.7001568,2.777026
6330,17:46:57,419,31,AnkleLeft,Tracked,361,452,0.2009448,-1.039112,2.800695
6330,17:46:57,419,31,FootLeft,Tracked,359,467,0.1889087,-1.102018,2.779077
6330,17:46:57,419,31,HipRight,Tracked,402,294,0.3932596,-0.2597358,2.75391
6330,17:46:57,419,31,KneeRight,Tracked,411,375,0.4322133,-0.6445696,2.728148
6330,17:46:57,419,31,AnkleRight,Tracked,405,453,0.4007507,-1.001236,2.686399
6330,17:46:57,419,31,FootRight,Tracked,396,462,0.3503336,-1.024538,2.637575
6331,17:46:57,453,31,HipCenter,Tracked,392,280,0.3548547,-0.1984377,2.823949
6331,17:46:57,453,31,Spine,Tracked,397,268,0.3838313,-0.1413778,2.85523
6331,17:46:57,453,31,ShoulderCenter,Tracked,397,204,0.3927034,0.1809871,2.903168
6331,17:46:57,453,31,Head,Tracked,399,172,0.4007131,0.3438936,2.900899
6331,17:46:57,453,31,ShoulderLeft,Tracked,374,227,0.2844988,0.06923334,2.984927
6331,17:46:57,453,31,ElbowLeft,Tracked,370,270,0.2511624,-0.1500051,2.862668
6331,17:46:57,453,31,WristLeft,Inferred,374,268,0.2505237,-0.1304106,2.642932
6331,17:46:57,453,31,HandLeft,Inferred,380,263,0.273012,-0.1041862,2.584255
6331,17:46:57,453,31,ShoulderRight,Tracked,420,228,0.4818652,0.0555357,2.758612
6331,17:46:57,453,31,ElbowRight,Tracked,428,270,0.5082003,-0.140448,2.687984
6331,17:46:57,453,31,WristRight,Tracked,396,234,0.3434896,0.0280312,2.583037
6331,17:46:57,453,31,HandRight,Tracked,390,228,0.3168603,0.05401172,2.572186
6331,17:46:57,453,31,HipLeft,Tracked,380,294,0.3023433,-0.268689,2.860928
6331,17:46:57,453,31,KneeLeft,Tracked,367,383,0.2271067,-0.6961091,2.775611
6331,17:46:57,453,31,AnkleLeft,Tracked,366,452,0.2263517,-1.044553,2.80961
6331,17:46:57,453,31,FootLeft,Tracked,361,467,0.2001323,-1.106591,2.782162
6331,17:46:57,453,31,HipRight,Tracked,402,294,0.3939385,-0.2616124,2.754386
6331,17:46:57,453,31,KneeRight,Tracked,411,375,0.4326679,-0.6445116,2.728166
6331,17:46:57,453,31,AnkleRight,Tracked,405,453,0.4006772,-1.001113,2.686101
6331,17:46:57,453,31,FootRight,Tracked,396,462,0.3499838,-1.024496,2.637604
6332,17:46:57,488,31,HipCenter,Tracked,392,281,0.3545039,-0.2004167,2.823838
6332,17:46:57,488,31,Spine,Tracked,397,269,0.3839068,-0.1429694,2.854917
6332,17:46:57,488,31,ShoulderCenter,Tracked,397,204,0.3937447,0.1813702,2.90247
6332,17:46:57,488,31,Head,Tracked,399,172,0.403532,0.3444803,2.905587
6332,17:46:57,488,31,ShoulderLeft,Tracked,375,227,0.2866914,0.06803401,2.981874
6332,17:46:57,488,31,ElbowLeft,Tracked,369,268,0.2449656,-0.1386889,2.864131
6332,17:46:57,488,31,WristLeft,Inferred,373,266,0.2443269,-0.1190943,2.644395
6332,17:46:57,488,31,HandLeft,Inferred,379,261,0.2668152,-0.09286994,2.585718
6332,17:46:57,488,31,ShoulderRight,Tracked,420,229,0.4815563,0.05449846,2.75668
6332,17:46:57,488,31,ElbowRight,Tracked,428,270,0.5081034,-0.1402604,2.687995
6332,17:46:57,488,31,WristRight,Tracked,399,232,0.3573781,0.03423031,2.571142
6332,17:46:57,488,31,HandRight,Tracked,393,227,0.3290726,0.05681407,2.565271
6332,17:46:57,488,31,HipLeft,Tracked,380,294,0.3017218,-0.2711469,2.862184
6332,17:46:57,488,31,KneeLeft,Tracked,367,383,0.2308719,-0.6941605,2.776771
6332,17:46:57,488,31,AnkleLeft,Tracked,371,454,0.2497143,-1.057364,2.820273
6332,17:46:57,488,31,FootLeft,Tracked,367,468,0.2291007,-1.118529,2.802911
6332,17:46:57,488,31,HipRight,Tracked,402,295,0.3930511,-0.2646718,2.753286
6332,17:46:57,488,31,KneeRight,Tracked,411,375,0.4329069,-0.6453786,2.72833
6332,17:46:57,488,31,AnkleRight,Tracked,405,453,0.4007512,-1.001208,2.686102
6332,17:46:57,488,31,FootRight,Tracked,396,462,0.3498847,-1.024605,2.637797
6333,17:46:57,517,31,HipCenter,Tracked,392,281,0.3545155,-0.2030506,2.823713
6333,17:46:57,517,31,Spine,Tracked,397,269,0.3841785,-0.1454784,2.855236
6333,17:46:57,517,31,ShoulderCenter,Tracked,398,204,0.3967644,0.1816828,2.905204
6333,17:46:57,517,31,Head,Tracked,399,173,0.4032818,0.3437792,2.909938
6333,17:46:57,517,31,ShoulderLeft,Tracked,375,227,0.287653,0.06779142,2.980752
6333,17:46:57,517,31,ElbowLeft,Tracked,369,267,0.2458601,-0.1349884,2.857759
6333,17:46:57,518,31,WristLeft,Inferred,373,265,0.2452214,-0.1153939,2.638023
6333,17:46:57,518,31,HandLeft,Inferred,379,260,0.2677097,-0.08916949,2.579346
6333,17:46:57,518,31,ShoulderRight,Tracked,420,228,0.4828416,0.05758424,2.758736
6333,17:46:57,518,31,ElbowRight,Tracked,428,269,0.5100691,-0.1371528,2.689176
6333,17:46:57,518,31,WristRight,Inferred,400,232,0.3591461,0.03694528,2.571964
6333,17:46:57,518,31,HandRight,Tracked,390,219,0.3088385,0.09497798,2.536989
6333,17:46:57,518,31,HipLeft,Tracked,380,294,0.3011168,-0.2728602,2.861331
6333,17:46:57,518,31,KneeLeft,Tracked,369,383,0.2375085,-0.6947089,2.781403
6333,17:46:57,518,31,AnkleLeft,Tracked,374,454,0.2663852,-1.061826,2.829502
6333,17:46:57,518,31,FootLeft,Tracked,370,468,0.2450544,-1.121145,2.811519
6333,17:46:57,518,31,HipRight,Tracked,402,295,0.3932303,-0.2650027,2.753664
6333,17:46:57,518,31,KneeRight,Tracked,411,377,0.4325198,-0.6541378,2.729578
6333,17:46:57,518,31,AnkleRight,Tracked,405,453,0.4011944,-1.000622,2.685643
6333,17:46:57,518,31,FootRight,Tracked,396,462,0.350568,-1.023856,2.637012
6334,17:46:57,553,31,HipCenter,Tracked,392,279,0.354361,-0.1941847,2.828145
6334,17:46:57,553,31,Spine,Tracked,397,268,0.3837619,-0.1397101,2.859848
6334,17:46:57,553,31,ShoulderCenter,Tracked,398,204,0.3990757,0.1823807,2.907146
6334,17:46:57,553,31,Head,Tracked,399,172,0.4036468,0.344587,2.916091
6334,17:46:57,553,31,ShoulderLeft,Tracked,375,227,0.2881294,0.06832644,2.98104
6334,17:46:57,553,31,ElbowLeft,Tracked,370,270,0.2518658,-0.14882,2.862421
6334,17:46:57,553,31,WristLeft,Inferred,374,268,0.2512271,-0.1292254,2.642685
6334,17:46:57,553,31,HandLeft,Inferred,381,263,0.2737154,-0.1030011,2.584008
6334,17:46:57,553,31,ShoulderRight,Tracked,421,227,0.489054,0.06215313,2.773724
6334,17:46:57,553,31,ElbowRight,Tracked,429,269,0.5157093,-0.1345689,2.694407
6334,17:46:57,553,31,WristRight,Inferred,407,244,0.3944308,-0.01848904,2.585628
6334,17:46:57,553,31,HandRight,Tracked,400,236,0.356427,0.01788571,2.555392
6334,17:46:57,553,31,HipLeft,Tracked,379,293,0.2968591,-0.2693186,2.87965
6334,17:46:57,553,31,KneeLeft,Tracked,371,384,0.2479541,-0.7041863,2.7912
6334,17:46:57,553,31,AnkleLeft,Tracked,375,454,0.2732143,-1.061889,2.83681
6334,17:46:57,553,31,FootLeft,Tracked,372,468,0.2561882,-1.127815,2.826586
6334,17:46:57,553,31,HipRight,Tracked,402,295,0.39224,-0.2652151,2.74656
6334,17:46:57,553,31,KneeRight,Tracked,410,378,0.4321803,-0.6618832,2.730711
6334,17:46:57,553,31,AnkleRight,Tracked,405,453,0.4013176,-1.000656,2.685615
6334,17:46:57,553,31,FootRight,Tracked,396,462,0.3527785,-1.023608,2.634771
6335,17:46:57,585,31,HipCenter,Tracked,392,279,0.3559266,-0.1911435,2.827639
6335,17:46:57,585,31,Spine,Tracked,397,267,0.3858058,-0.1369394,2.859593
6335,17:46:57,585,31,ShoulderCenter,Tracked,401,204,0.4098054,0.1855828,2.905103
6335,17:46:57,585,31,Head,Tracked,399,172,0.4032852,0.3462697,2.920874
6335,17:46:57,585,31,ShoulderLeft,Tracked,375,226,0.2888164,0.0705567,2.984125
6335,17:46:57,585,31,ElbowLeft,Tracked,370,266,0.2476227,-0.126163,2.822311
6335,17:46:57,585,31,WristLeft,Inferred,374,263,0.246984,-0.1065685,2.602575
6335,17:46:57,585,31,HandLeft,Inferred,381,258,0.2694723,-0.08034407,2.543898
6335,17:46:57,585,31,ShoulderRight,Tracked,421,227,0.4910749,0.06301963,2.781637
6335,17:46:57,585,31,ElbowRight,Tracked,429,268,0.5160881,-0.1335836,2.69592
6335,17:46:57,585,31,WristRight,Inferred,406,246,0.3901519,-0.02671165,2.58253
6335,17:46:57,585,31,HandRight,Tracked,403,242,0.3717688,-0.01111141,2.567772
6335,17:46:57,585,31,HipLeft,Tracked,381,290,0.3054471,-0.2478038,2.851523
6335,17:46:57,585,31,KneeLeft,Tracked,372,382,0.2552586,-0.695388,2.797144
6335,17:46:57,585,31,AnkleLeft,Tracked,377,450,0.2826408,-1.049123,2.854668
6335,17:46:57,585,31,FootLeft,Tracked,375,463,0.2755934,-1.110332,2.842256
6335,17:46:57,585,31,HipRight,Tracked,401,289,0.3946662,-0.2382905,2.774853
6335,17:46:57,585,31,KneeRight,Tracked,410,378,0.4322575,-0.6616027,2.730628
6335,17:46:57,585,31,AnkleRight,Tracked,405,453,0.401307,-1.001374,2.685644
6335,17:46:57,585,31,FootRight,Tracked,397,462,0.3535537,-1.024074,2.633955
6336,17:46:57,617,31,HipCenter,Tracked,392,278,0.356275,-0.1883204,2.828189
6336,17:46:57,617,31,Spine,Tracked,397,267,0.386082,-0.1347934,2.860685
6336,17:46:57,617,31,ShoulderCenter,Tracked,401,203,0.4103477,0.1860203,2.908409
6336,17:46:57,617,31,Head,Tracked,398,172,0.4013083,0.3465708,2.925512
6336,17:46:57,617,31,ShoulderLeft,Tracked,375,226,0.2893015,0.07119736,2.985772
6336,17:46:57,617,31,ElbowLeft,Tracked,370,269,0.2492849,-0.142332,2.833271
6336,17:46:57,617,31,WristLeft,Inferred,374,267,0.2486463,-0.1227374,2.613534
6336,17:46:57,617,31,HandLeft,Inferred,381,262,0.2711345,-0.09651312,2.554858
6336,17:46:57,617,31,ShoulderRight,Tracked,420,226,0.4904553,0.06755307,2.788876
6336,17:46:57,617,31,ElbowRight,Tracked,431,267,0.5252503,-0.1273067,2.705345
6336,17:46:57,617,31,WristRight,Tracked,407,247,0.3968753,-0.03357039,2.59429
6336,17:46:57,617,31,HandRight,Tracked,403,243,0.3716359,-0.01569161,2.56724
6336,17:46:57,617,31,HipLeft,Tracked,381,290,0.3054571,-0.2476767,2.851602
6336,17:46:57,617,31,KneeLeft,Tracked,374,382,0.2640201,-0.6992037,2.807599
6336,17:46:57,617,31,AnkleLeft,Tracked,378,449,0.2907583,-1.048788,2.872285
6336,17:46:57,617,31,FootLeft,Tracked,376,463,0.2784162,-1.113359,2.858093
6336,17:46:57,617,31,HipRight,Tracked,401,289,0.394191,-0.2371881,2.774828
6336,17:46:57,617,31,KneeRight,Tracked,410,379,0.4312747,-0.662821,2.731331
6336,17:46:57,617,31,AnkleRight,Tracked,405,453,0.4020794,-1.00266,2.686578
6336,17:46:57,617,31,FootRight,Tracked,397,462,0.3546958,-1.025245,2.634501
6337,17:46:57,653,31,HipCenter,Tracked,392,279,0.3570505,-0.1911728,2.829409
6337,17:46:57,653,31,Spine,Tracked,397,268,0.3866037,-0.1381333,2.862817
6337,17:46:57,653,31,ShoulderCenter,Tracked,401,204,0.4119026,0.1813008,2.914359
6337,17:46:57,653,31,Head,Tracked,399,173,0.4042486,0.343098,2.928076
6337,17:46:57,653,31,ShoulderLeft,Tracked,377,227,0.2953272,0.06867699,2.980286
6337,17:46:57,653,31,ElbowLeft,Tracked,370,269,0.2501132,-0.1438875,2.836756
6337,17:46:57,653,31,WristLeft,Inferred,374,267,0.2494745,-0.1242929,2.617018
6337,17:46:57,653,31,HandLeft,Inferred,381,262,0.2719628,-0.09806858,2.558342
6337,17:46:57,653,31,ShoulderRight,Tracked,421,226,0.4936686,0.06721981,2.793797
6337,17:46:57,653,31,ElbowRight,Tracked,433,268,0.536675,-0.133685,2.715682
6337,17:46:57,653,31,WristRight,Tracked,411,249,0.4132024,-0.03937154,2.599069
6337,17:46:57,653,31,HandRight,Tracked,404,244,0.3803126,-0.01981929,2.571447
6337,17:46:57,653,31,HipLeft,Tracked,381,292,0.3064834,-0.2583869,2.856533
6337,17:46:57,653,31,KneeLeft,Tracked,377,383,0.2796528,-0.7066751,2.825222
6337,17:46:57,653,31,AnkleLeft,Tracked,379,449,0.3004105,-1.059239,2.891742
6337,17:46:57,653,31,FootLeft,Tracked,376,462,0.2792971,-1.112616,2.858368
6337,17:46:57,653,31,HipRight,Tracked,401,290,0.3935604,-0.2443374,2.772792
6337,17:46:57,653,31,KneeRight,Tracked,410,380,0.4287114,-0.6689727,2.733913
6337,17:46:57,653,31,AnkleRight,Tracked,406,454,0.4024987,-1.005333,2.686482
6337,17:46:57,653,31,FootRight,Tracked,397,463,0.3559925,-1.027722,2.633541
6338,17:46:57,685,31,HipCenter,Tracked,392,279,0.3573675,-0.1925062,2.830044
6338,17:46:57,685,31,Spine,Tracked,397,268,0.3868197,-0.1401958,2.86564
6338,17:46:57,685,31,ShoulderCenter,Tracked,401,205,0.4127431,0.1790087,2.916326
6338,17:46:57,685,31,Head,Tracked,400,174,0.410554,0.3406932,2.931726
6338,17:46:57,685,31,ShoulderLeft,Tracked,377,227,0.2967264,0.06863083,2.978626
6338,17:46:57,685,31,ElbowLeft,Tracked,368,273,0.2433594,-0.1678775,2.899141
6338,17:46:57,685,31,WristLeft,Inferred,372,272,0.2427207,-0.148283,2.679403
6338,17:46:57,685,31,HandLeft,Inferred,378,267,0.265209,-0.1220586,2.620727
6338,17:46:57,685,31,ShoulderRight,Tracked,422,228,0.5019501,0.05840697,2.799695
6338,17:46:57,685,31,ElbowRight,Tracked,433,268,0.5397733,-0.1344619,2.719275
6338,17:46:57,685,31,WristRight,Tracked,412,248,0.4193733,-0.03845798,2.600626
6338,17:46:57,685,31,HandRight,Tracked,407,244,0.3893455,-0.01646885,2.570366
6338,17:46:57,685,31,HipLeft,Tracked,381,292,0.306492,-0.25792,2.854656
6338,17:46:57,685,31,KneeLeft,Tracked,377,383,0.2839901,-0.7088913,2.833528
6338,17:46:57,685,31,AnkleLeft,Tracked,379,449,0.301214,-1.058961,2.892974
6338,17:46:57,685,31,FootLeft,Tracked,377,462,0.282305,-1.109026,2.848191
6338,17:46:57,685,31,HipRight,Tracked,401,291,0.3939982,-0.2462437,2.778722
6338,17:46:57,685,31,KneeRight,Tracked,409,380,0.4255899,-0.6705726,2.735862
6338,17:46:57,685,31,AnkleRight,Tracked,406,454,0.4022762,-1.005723,2.686297
6338,17:46:57,685,31,FootRight,Tracked,398,463,0.3581282,-1.027908,2.631294
6339,17:46:57,717,31,HipCenter,Tracked,392,279,0.3571491,-0.1931442,2.831776
6339,17:46:57,717,31,Spine,Tracked,397,268,0.3870515,-0.1412119,2.868584
